,Date,User,Tweet
36,2022-07-30 11:39:33+00:00,perfectcrosss,"[2050 탄소중립] 골칫거리 영농 폐비닐, 재활용한다...환경공단, 재활용 기술 개발 https://t.co/oE0CwskfS9 izbAw"
37,2022-07-30 10:48:02+00:00,hotdealenjoy,"[2050 탄소중립] 골칫거리 영농 폐비닐, 재활용한다...환경공단, 재활용 기술 개발 https://t.co/VaSwaNMpZc vLlNP"
38,2022-07-30 10:12:42+00:00,xvcmklei21,"[2050 탄소중립] 골칫거리 영농 폐비닐, 재활용한다...환경공단, 재활용 기술 개발 https://t.co/BisFYoNZkv AbxgV"
39,2022-07-30 09:43:37+00:00,KVadosUR29LMMAf,"[2050 탄소중립] 골칫거리 영농 폐비닐, 재활용한다...환경공단, 재활용 기술 개발 https://t.co/XTnpJN9mxk yqksP"
40,2022-07-30 09:39:21+00:00,partrascheu,"[2050 탄소중립] 골칫거리 영농 폐비닐, 재활용한다...환경공단, 재활용 기술 개발 https://t.co/w2hFd1uqki 75IZe"
41,2022-07-30 08:41:19+00:00,sweetmangouuu,"[2050 탄소중립] 골칫거리 영농 폐비닐, 재활용한다...환경공단, 재활용 기술 개발 https://t.co/at6hMyRERL CWFij"
42,2022-07-30 07:37:11+00:00,sunflowerrrr778,"[2050 탄소중립] 골칫거리 영농 폐비닐, 재활용한다...환경공단, 재활용 기술 개발 https://t.co/ebSUn2megq KhbOU"
43,2022-07-30 00:53:43+00:00,Heeekary,"SBS 뉴스(@SBS8news) 유럽을 집단 자살로 몰고갈 수 있는 재난은? #SBS뉴스 https://t.co/4UIrYIlH4i 

네 기후위기 이야기입니다. 2050년 혹은 2040년이면 돌이킬 수 없다는 게 전문가들의 중론입니다. 탄소중립을 지키는 가장 좋은 방법이 개인 습관을 바꾸는 거라는 공익광고 따위 개나 줘버려"
44,2022-07-29 23:23:33+00:00,perfectcrosss,"[2050 탄소중립] 골칫거리 영농 폐비닐, 재활용한다...환경공단, 재활용 기술 개발 https://t.co/oE0CwsBiU9 Kf2ay"
45,2022-07-29 22:34:02+00:00,hotdealenjoy,"[2050 탄소중립] 골칫거리 영농 폐비닐, 재활용한다...환경공단, 재활용 기술 개발 https://t.co/VaSwaO3t1c czvfY"
46,2022-07-29 21:23:22+00:00,partrascheu,"[2050 탄소중립] 골칫거리 영농 폐비닐, 재활용한다...환경공단, 재활용 기술 개발 https://t.co/w2hFd1uqki JB9op"
47,2022-07-29 20:23:18+00:00,sweetmangouuu,"[2050 탄소중립] 골칫거리 영농 폐비닐, 재활용한다...환경공단, 재활용 기술 개발 https://t.co/at6hMz9O5T Rf60v"
48,2022-07-29 19:19:12+00:00,sunflowerrrr778,"[2050 탄소중립] 골칫거리 영농 폐비닐, 재활용한다...환경공단, 재활용 기술 개발 https://t.co/ebSUn2megq pDtKw"
49,2022-07-29 18:37:01+00:00,khs1029ha,"[경제]
[2050 탄소중립] 골칫거리 영농 폐비닐, 재활용한다...환경공단, 재활용 기술 개발
233
https://t.co/XbK9EVUlyI"
50,2022-07-29 12:30:09+00:00,seahrin2,"[경제]
[2050 탄소중립] 골칫거리 영농 폐비닐, 재활용한다...환경공단, 재활용 기술 개발
246
https://t.co/Qr9HvEuERi"
51,2022-07-29 07:54:06+00:00,kecotwt,"푸루가 보장하는 환경부적🎟️

네잎클로버 푸루🍀의 환경부적으로
2050 탄소중립을 실현해보아요!

환경부적의 효과 UP! 시키려면?
하나. 다회용기를 사용해요🍽️
둘. 대중교통을 이용해요🚊
셋. 친환경 소비습관을 길러요🌳

우리 모두 함께해요~환경사랑!💚

#한국환경공단 #환경공단 #환경 #환경보호 https://t.co/KHtFZoNmT9"
52,2022-07-29 02:35:52+00:00,BreakNewsCom,"가평군농업인단체협의회·가평클린농업대학 동문회, 2050 탄소중립 실천 및 자라섬 정비 실시  / 브레이크뉴스  https://t.co/JtxFwC0fgg"
53,2022-07-29 00:15:58+00:00,ktopgang,"2ㅡ
2030년까지 온실가스 배출량을 2018년 대비 40% 감축하고 2050년에는 탄소중립을 달성하겠다고 한 약속을 지킬 수 있다고 믿게 될까?
.....
꿈은 이루어진다?
살아가다보면 안 이루어지는 꿈도 부기수
내가 보기엔 용산과 여의도
하는 행우지보면 안바도 비됴.
손자 팔순 잔치날 기다리는게
차라리"
54,2022-07-28 02:58:39+00:00,mevpr,"재생에너지인 소수력 발전을 이용해 온실가스 배출 없이 그린수소를 만듭니다. 그린수소 실증사업 구축으로 2030년 국가 온실가스감축목표와 2050 탄소중립 목표를 달성하겠습니다.

더 자세한 내용은 아래 링크를 참조해주세요.
👉https://t.co/2qTapzgrQG

#환경부 #소수력발전 #온실가스 #탄소중립 https://t.co/8QCaCjQ132"
55,2022-07-27 06:57:34+00:00,Mylife_KTV,"탄소중립 지원센터가 문을 엽니다.그린수소 실증사업 구축으로 2030 국가 온실가스감축목표와 2050 탄소중립 목표를 달성하겠습니다. 

*출처: 대한민국 환경부

#환경부 #탄소중립 #탄소중립지원센터 #온실가스감축 #2050탄소중립 https://t.co/nOpitcmaZi"
56,2022-07-26 02:11:17+00:00,wajangchang,탄소중립을 포기하든지 원전을 확대하든지..=&gt;IEA “2050 넷제로 달성 위해 원전 2배 증설 필요” https://t.co/wdAYWmnN1v
57,2022-07-22 05:09:12+00:00,kecotwt,"#한국환경공단 #미로 #탈출 #이벤트

푸루와 탄소중립 실현 가보자고! 👊
2050 탄소중립 실현을 위해 친환경 미로 탈출 이벤트를 준비했어요!

추첨을 통해 시원한 아이스 바닐라 카페라떼 (R) 🧊☕을 선물로 드립니다!

인스타그램 이벤트 바로가기&gt;
https://t.co/lOa3erfpC3 https://t.co/E8e4D9dbf4"
58,2022-07-21 11:08:59+00:00,SgP3pCeLCwvsIhG,2050년에야 벌어질 거라고 예측한 일들이 지금 현재 일어나고 있다. 2050년 탄소중립은 너무 늦다. 지금 당장 시작해야 목숨을 건진다. https://t.co/vLxoXXRmLM
59,2022-07-21 00:11:56+00:00,Blechtrommel5,지자체에 문의해서 태양광 발전 설비를 설치하시면 돈을 절약할 수 있다. 탄소중립이 실현된다. 탄소중립법은 2021년 9월에 제정되고 공포. 2022년 3월25일부터 시행. 2050년 탄소중립실현법. 환경영향평가법 대상 사업자는 기후변화영향평가를 받는다. 세종수도이전으로 세종을 녹색산업허브로 삼자. https://t.co/gR8CYkk7G3
60,2022-07-20 09:20:47+00:00,tiragon,2050 탄소중립 캠페인 및 EM을 활용한 불광천 하천정화 봉사활동 자원봉사자 모집 https://t.co/ZCmvuErkoS
61,2022-07-20 06:42:33+00:00,Mylife_KTV,"2050 #탄소중립, 디지털과 함께! 😄

과학기술정보통신부는 19일,
제2차 디지털 탄소중립협의회를 열고, 
주요 디지털 기업 및 협·단체들과 함께 
「2050 디지털 탄소중립 공동선언문」을 
발표하였습니다.

자세한 내용은 ▶ https://t.co/FpeAFafCdE

*출처: 대한민국 과학기술정보통신부 https://t.co/AvqBgyvYv6"
62,2022-07-20 01:31:13+00:00,no1nowon,"오늘 오전  &lt;더좋은미래&gt;에서 “2050탄소중립과 기후위기 대응을 위해 민주당이 나아가야 할 방향”에 대해 발제를 했습니다. 

저는 오로지 원전에만 집중하며 정작 2030 재생에너지 목표는 대폭 하향하는 윤석열 정부의 행보가 얼마나 심각한 문제를 야기할 것인지에 대해 이야기 했습니다. https://t.co/8N7iXTDkv7"
63,2022-07-20 01:15:27+00:00,leesoo1001,"관악구,‘2050 탄소중립 청정관악 영상공모전’ https://t.co/jga5Z7MOb4"
64,2022-07-19 08:55:31+00:00,withmsit,"2050 #탄소중립, 디지털과 함께! 😄

과학기술정보통신부는 19일,
제2차 디지털 탄소중립협의회를 열고, 
주요 디지털 기업 및 협·단체들과 함께 
「2050 디지털 탄소중립 공동선언문」을 
발표하였습니다.

자세한 내용은 ▶ https://t.co/X1Urd5EGLw https://t.co/E9bCSdhelB"
65,2022-07-19 04:26:59+00:00,hongeo98603,"정부와 기업의 노력도 필요하지만 거기에 개개인의 노력이 더해저야만 2050 탄소중립 달성이 가능하다는 것을 잊지 말아야겠습니다.

#탄소중립 #2050탄소중립 #에너지의날 #대학생서포터즈 
#환경 https://t.co/wNEbPQnwew"
66,2022-07-19 04:21:06+00:00,hongeo98603,"정부와 기업이 아닌 일반인들은 어떻게 여기에 동참할 수 있을까요?
바로 에너지시민연대 홈페이지에서 운영중인 '월화수목금토일 착한에너지' 를 활용하시면 됩니다.
메인 홈페이지에서 2050 탄소중립 국민실천이 답이다 배너를 클릭하시면 아래 창이 뜹니다.
#에너지의날 #2050탄소중립 
#착한에너지 https://t.co/3F8oq3pB8Q"
67,2022-07-18 02:14:00+00:00,newsinfosender,"[사회]
LGU+, 2050년까지 탄소 중립 달성하고 K-RE100 가입
LGU+ achieves carbon neutrality by 2050 and joins K-RE100
216
https://t.co/fGUYrgbM0m
170"
68,2022-07-17 04:41:27+00:00,hongeo98603,"탄소중립이라는 말에 대해 들어보신 적 있으신가요?​

탄소중립은 개인이나 단체 등에서 배출하는 이산화탄소 등의 온실가스 배출량을 0으로 만들겠다는 전략을 말합니다.
2016년 파리협정 이후 121개 나라가 '2050 탄소중립 목표 기후동맹'에 가입했습니다.
#온실가스 #에너지의날 #2050탄소중립"
69,2022-07-14 11:54:35+00:00,tpwhd28,"동대문구, ‘탄소중립·녹색성장 기본 조례’ 제정·공포..서울시 자치구 중 4번째
https://t.co/EzfebBOUSD
- 기후위기 대응 위한 탄소중립 이행의 제도적 기틀 마련..지역 맞춤형 정책추진 위해 ‘동대문구 2050 탄소중립 녹색성장 기본계획 수립용역’ 착수"
70,2022-07-13 07:55:13+00:00,industrynews2,"에기평, 2050 탄소중립 에너지기술 로드맵 리뷰 간담회 개최 https://t.co/Kd70BAzpal"
71,2022-07-13 05:55:33+00:00,Mylife_KTV,"유출지하수를 탄소중립 핵심 수자원으로 활용합니다.
유출지하수의 이용률을 2030년까지 발생량대비 20%, 
2050년까지 40% 수준으로 높여 탄소중립 실천과 
도시 물순환체계 선순환에 기여하겠습니다.

자세한 내용은 링크를 확인해주세요. 
👉 https://t.co/CFNRUzOGdD

*출처: 대한민국 환경부 https://t.co/xerSQxxCrZ"
72,2022-07-13 05:37:14+00:00,jesusokm7,"수성구, ‘탄소중립 생활실천 공모전’ 개최: 대구 수성구는 오는 18일부터 29일까지‘탄소중립 생활실천 공모전’을 개최한다고 13일 밝혔다.이번 공모전은 2050 탄소중립 실현을 위해 구민들이 탄소중립에 대한 실천의지를 다지고, 탄소중립 생활실천 https://t.co/dFSi8JPo6K"
73,2022-07-13 03:00:54+00:00,mevpr,"유출지하수를 탄소중립 핵심 수자원으로 활용합니다.
유출지하수의 이용률을 2030년까지 발생량대비 20%, 
2050년까지 40% 수준으로 높여 탄소중립 실천과 
도시 물순환체계 선순환에 기여하겠습니다.

자세한 내용은 링크를 확인해주세요. 
👉 https://t.co/vOELXFQ0SF

#환경부 #수자원활용 https://t.co/ltKWapFJao"
74,2022-07-12 07:34:37+00:00,mcnews5,[매일건설신문] 에기평 “2050 탄소중립 위한 에너지기술 로드맵 고도화” https://t.co/sGGZaYyLnZ
75,2022-07-12 02:29:11+00:00,kspnews,[케이에스피뉴스] [사설] 2050 탄소중립 2030 국가 온실가스 감축목표 https://t.co/HqBheSy52Q
76,2022-07-12 00:05:43+00:00,lafentcom,"‘녹색건축물’ 전환기준은 높이고, 절차는 간소화
정부 “2050 탄소중립 실현 위해 공공건물부터 에너지성능 개선”
https://t.co/aN6IRVLdts https://t.co/lXIyTUwTQq"
77,2022-07-11 08:27:47+00:00,DKAMBinKorea,#제주 국제자유도시개발센터와 만나 제주와 덴마크의 #바이오가스 협력 중요성을 논의했습니다. #유기성폐기물 의 #에너지화 는 2050년까지 #탄소중립 이라는 양국 공동의 목표를 달성하는 데 크게 기여할 것입니다. #녹색덴마크 https://t.co/YYUkDprvmK
78,2022-07-11 07:17:16+00:00,acelaten,유럽이야 말할거없지만 미국도 캘리포니아같은곳은 욕은 얻어먹더라도 어쨌든 2050 탄소중립을 위해서 뭔가 계획을 세우고 진행해가고있다던데
79,2022-07-11 06:55:41+00:00,virtual_witness,"""서울이 인천에 쓰레기를 갖다버리는 대신 인천놈들 서울오는 거 서울시에서 막지 않""으니 감사히 여기라는 ""서울이 지구를 망칠 것만 같았다. 우리는 탄소중립을 해야만 하는 기후위기 시대에 살고 있다. 하지만 서울도시계획안은 과연 서울이 목표한 2050년 탄소중립을 준비하는 2040년을 위한"
80,2022-07-10 04:18:47+00:00,TKSON10,"@ppoppopower 맞아요. 하지만. 2035년부터가 강제 사항이고, EU, 미국 탄소중립 목표가 2050인데, OME들 전기차에서 수익 못내면, 바로 파산입니다. 아니면, 중국업체들이 유럽회사 하나씩 인수 할겁니다. 물론 현대는 그돈있으면, 부동산 투자하겠죠.."
81,2022-07-08 06:40:00+00:00,nktae88,"선박해양플랜트연구소, 2050 해양 탄소중립 기술전략 발표 https://t.co/8PktyAGS9Y"
82,2022-07-07 22:04:33+00:00,PSTPHncjUgL4t1C,"4차 산업혁명 시대
제조업의 미래 (일자리 감소)
코인 결제,디지털화
탄소중립2050 및 전기차,자율주행 (내연차 종말)"
83,2022-07-06 02:32:23+00:00,chongjuhigh,. 실제로 2030•2050 목표는 이루기 힘들다고 본다. 하지만 30년 내 탄소 중립이 어렵다고 해서 탄소 중립 목표 자체를 포기해야 한다는 건 아니다. 이산화탄소는 축적성을 갖는다.
84,2022-07-06 02:31:33+00:00,chongjuhigh,"국내에선 2030년 온실가스 40% 감축, 2050년 탄소 중립 목표에 대해 속도 조절이 필요하다는 주장이 등장하고 있다. (한삼희)."
85,2022-07-06 02:21:42+00:00,econophysics_kr,"""지난 10여년 간 수많은 국가에서 잊혀진 것이 있습니다. 급속도로 에너지 전환을 추진하느라 상대적으로 ‘에너지 안보’를 고려하지 않았습니다. 에너지 비용과 경제성에 대해서도 소홀했습니다. 2050년의 탄소중립 목표를 2030년으로 앞당기려다 더 많은 위기가 찾아올 것입니다."""
86,2022-07-06 00:25:55+00:00,RaymondSongpill,. 실제로 2030•2050 목표는 이루기 힘들다고 본다. 하지만 30년 내 탄소 중립이 어렵다고 해서 탄소 중립 목표 자체를 포기해야 한다는 건 아니다. 이산화탄소는 축적성을 갖는다.
87,2022-07-06 00:24:43+00:00,RaymondSongpill,". 국내에선 2030년 온실가스 40% 감축, 2050년 탄소 중립 목표에 대해 속도 조절이 필요하다는 주장이 등장하고 있다. (한삼희)"
88,2022-07-06 00:16:40+00:00,Ccm8230,"영암군새마을회, 2050 탄소중립 실현을 위한  ‘깨끗한 전남 만들기 해양 정화활동 전개’ 
https://t.co/vBdSkiiR9L"
89,2022-07-05 22:01:16+00:00,hwangeunyoung15,"[경제]
현대중공업 건설기계 3社, “2050년까지 탄소중립 달성한다”
122
https://t.co/ypOfkGAgy9"
90,2022-07-04 04:32:09+00:00,jesusokm7,"울주군, 온실가스 무료 진단 컨설팅 실시: 울산시 울주군이 이달부터 비산업부문 대상 맞춤형 온실가스 진단 컨설팅 지원사업을 실시한다고 4일 밝혔다.이번 사업은 2050 탄소중립 실현을 목표로 자발적인 온실가스 감축을 유도하기 위해 추진됐다.전 https://t.co/r679kMsrJI"
91,2022-07-04 00:54:13+00:00,polinlove,"&lt;2022 미래 한국 아이디어 #공모전&gt;
.
✅공모과제 :  탄소 배출량 감축 및 2050 탄소중립 사회 실현 아이디어
.
✅참가자격 : 제시된 과제 해결을 위한 아이디어를 보유한 국민 누구나
.
✅신청기간 : 2022년 6월 30일 ~ 8월 19일
.
▶ 자세히보기 : https://t.co/qEnIGrSRna https://t.co/Rfw0urbgRN"
92,2022-07-03 19:37:13+00:00,khs1029ha,"[경제]
LGU+, 2050 탄소중립-재생에너지 100% 전환 선언
182
https://t.co/nN1lfXsZRN"
93,2022-07-03 07:02:19+00:00,xNKc5wkbRAm9jFR,"[이벤트] 기대행 ㅣ 자원순환편 실천인증 (출처 : 민관협력 .. | https://t.co/idJ3QBIPKJ 블로그) https://t.co/jCPpXL8Q3p 

#군포시 #자원봉사 #군포시자원봉사센터 #기후위기대응 #실천릴레이 #이벤트 #탄소중립 #2050_탄소중립 #자원순환 #건강한지구를위한_우리의노력 https://t.co/e5LQnRHG65"
94,2022-07-03 04:01:46+00:00,nownet1117,"인구가 10억에서 20억 되는 데는 130여년이 걸렸는데, 20억에서 40억이 되는 데는 40여년(?!) 40억에서 80억이 되는 데는 50여년(?!) 그래도 인구 증가 속도가 완만해 지고는 있는 걸까요? 탄소중립, 인류멸종의 고비는 2050년까지.. https://t.co/nUyrEJZHGY https://t.co/BFAlEaQaM8"
95,2022-07-01 20:35:58+00:00,hwangeunyoung15,"[경제]
LX세미콘, 업계 첫  지속가능경영보고서  발간…""2050년까지 탄소중립 달성""
174
https://t.co/UMiphhoCuT"
96,2022-07-01 07:55:05+00:00,ivory_avoria,"원전 방산 중심의 세일즈 외교,하반기 전략이나 계획?
원전문제는 이번 참석국가들이 우크라이나 사태ㅇ를 인식한 에너지 안보차원과 2050 탄소중립실현을 위해 신규원전에 대한 관심들이 상당히 있었다.대한민국의 원전 시공 능력은 세계최고다."
97,2022-07-01 07:10:00+00:00,120seoulcall,[환경정보] 서울시와 녹색서울시민위원회가 25개 자치구 탄소중립 2050 시민실천단 500여 명과 함께 ‘쓰레기 다이어트’ 사업을 추진한다고 합니다~! ⇒ https://t.co/bP1tupnwaD https://t.co/PpuRYUGpuE
98,2022-06-30 04:28:17+00:00,it_newsbot,"전자신문 소재 &amp; 부품 새 소식 : LX세미콘, 2050 탄소중립 달성…팹리스 최초 '지속가능경영보고서' 발간 https://t.co/FoA2DkXUbn https://t.co/ZZyFshhiHy"
99,2022-06-30 01:58:13+00:00,MagazineR_,"LX세미콘, 업계 첫 '지속가능경영보고서' 발간…""2050년까지 탄소중립 달성"" https://t.co/1EfEXqmp1i"
100,2022-06-29 19:26:54+00:00,newsinfosender,"[사회]
한화솔루션, 지속가능보고서 발간… 2050 탄소중립  로드맵 공개
Hanwha Solutions Publish Sustainability Report… 2050 Carbon Neutral Roadmap Disclosed
225
https://t.co/z3b1y41S98
131"
101,2022-06-29 12:05:04+00:00,ddd5_d6,아..나토도 군사 안보에서 2050년까지 탄소중립 선언 했다고….우리나라 어쩌냐 ㅠㅠ
102,2022-06-29 06:34:18+00:00,tank__er,"3. 헝가리의 에너지 믹스 정책과 문프님의 뉴딜 2050 탄소중립 신재생 에너지, 수소에너지 비중 단계적 증가 일치 및 진행.
슬로베니아의 보루트 대통령은 문프님에게 회담 요청을 해서슬로베니아의 신규 원전 건설사업과 크르슈코 원전 1호기 설비 개선사업에 한국의 참여를 직접 요청함."
103,2022-06-29 02:38:28+00:00,jnews019,"LG유플러스, 2050 탄소중립-재생에너지 100% 전환 선언 https://t.co/gPFQXKAdDW"
104,2022-06-29 01:11:27+00:00,sungbaechoi47,"포용 정책이 북한을 바꿀 수 있다고?
문 정부가 ‘2050 탄소중립’을 위해 신고리 3호기 원전용량 3배에 달하는 전기를 러시아와 중국에서 들여오자는 정책을 발표했다는 사실이다. 최고 수준의 원전 보유국을 중·러 에너지 의존국으로 전락시키려는 망국적 계획이다.  https://t.co/naTILXsYUt"
105,2022-06-28 14:05:12+00:00,sunflowerrrr778,"경남 기후도민회의, 2050 탄소 중립 실현 도민권고안 채택 https://t.co/Pd7TMMFqRv jp94p"
106,2022-06-28 10:28:45+00:00,kim_namwoo,"@liebeCuqui 정부에서 신재생 에너지를 비싸게 구입 함으로서 자발적으로 신재생 에너지 생산설비 설치를 증가시켜
2050년 탄소중립을 조기에 달성하려는 국가정책으로 보입니다.
한국은 아직까지 개인 주택에서 생산하는 태양광 발전 전기는 판매 없이 가정에서 100% 소비되고 있는 것으로 알고 있습니다."
107,2022-06-28 09:52:51+00:00,redaily_2019,"[#철도경제신문]철도공단, 2050 탄소중립 실현에 팔걷어 https://t.co/pJdomlClYW https://t.co/y6BDJs9zqA"
108,2022-06-28 05:05:25+00:00,hanjeoungae_na,"알록 샤르마(Alok Sharma) COP26 의장으로부터 감사 서한을 받았습니다. 

전세계가 대한민국의 2050 탄소중립을 향한 이행 의지를 높게 평가하고 있습니다. 

기후위기 대응에는 여야가 있을 수 없으며 국제사회와 의 약속과 원칙이 흔들려서는 안됩니다. 
현 정부에서도 잘 이어질 수 있길 바랍니다. https://t.co/cN2Q2kwpSq"
109,2022-06-28 03:55:02+00:00,IT_CORD,"#BLOTER #블로터 
민영화 20주년 KT 'RE100' 가입…2050년 완전 탄소중립 선언 
https://t.co/hzt93gWksN 
 
#IT #TECH #테크 
#Trends #트렌드"
110,2022-06-28 03:40:02+00:00,bloter_news,민영화 20주년 KT 'RE100' 가입…2050년 완전 탄소중립 선언 https://t.co/31K3Mg8waH
111,2022-06-28 02:36:37+00:00,IT_CORD,"#ZDNetKorea #지디넷코리아 
KT, RE100 가입…""2050년 탄소중립 실현"" 
https://t.co/nPef42XqKb 
 
#IT #TECH #테크 
#Trends #트렌드"
112,2022-06-28 02:32:08+00:00,zdnetkorea,"KT, RE100 가입…""2050년 탄소중립 실현"" https://t.co/saJ4mss3vm https://t.co/4fhzDwWcCt"
113,2022-06-28 01:40:08+00:00,jesusokm7,"의정부시, 탄소중립실천 환경교육 'EM 흙공 만들기' 실시: 의정부시 호원2동은 6월 27일 호원2동새마을지도자협의회에서 ‘2050 탄소중립실천 환경교육’행사를 실시했다.이번 행사는 2050 탄소중립실천 환경교육의 일환으로 EM 흙공 만들기를 실시했는데, EM 흙공은 https://t.co/kv6LTg30kf"
114,2022-06-27 02:54:31+00:00,MagazineR_,"LGU+, 2050 탄소중립-재생에너지 100% 전환 선언 https://t.co/J4f8xyCTQy"
115,2022-06-27 01:33:43+00:00,efanews,"LG유플러스, 2050 탄소중립-재생에너지 100% 전환 추진 선언 https://t.co/sMLDS5efjP"
116,2022-06-26 04:05:02+00:00,IT_CORD,"#TechM #테크M 
LG유플러스, 2050년까지 탄소중립-재생에너지 100% 전환한다 
https://t.co/SNhvsG3fen 
 
#IT #TECH #테크 
#Trends #트렌드"
117,2022-06-26 04:00:05+00:00,newsinfosender,"[사회]
LG유플러스 “2050 탄소중립-재생에너지 100% 전환” 선언
LG U+ Declaration of ""2050 Carbon Neutral-Renewable Energy 100% Conversion""
292
https://t.co/AxLi2U8tSL
122"
118,2022-06-26 03:30:07+00:00,blueframe2k,"ESG경영과 온실가스 저감활동에 동참, LG유플러스 2050 탄소중립-재생에너지 100% 전환 선언 : https://t.co/oLlSiGvGTN"
119,2022-06-26 03:03:11+00:00,khs1029ha,"[사회]
LG유플러스 “2050 탄소중립-재생에너지 100% 전환” 선언
109
https://t.co/AcPBUds9Nw"
120,2022-06-26 00:03:52+00:00,jinrocals,"LG유플러스, 2050 탄소중립·재생에너지 100% 전환 선언 https://t.co/Z4cVW3YMNa"
121,2022-06-25 23:11:14+00:00,jinrocals,"LG유플러스, 2050 탄소중립·재생에너지 100% 전환 선언 https://t.co/uPpI3qRmqr"
122,2022-06-24 09:39:25+00:00,PJ3ivpHDeUgRnOy,리그닌을 활용한 탄소섬유 제조로 2050 탄소중립 실현 가능 https://t.co/gORcrin2gR
123,2022-06-23 13:55:28+00:00,nownet1117,@blackzzam @pkg_update 오?! 아니네여. 제가 잘못 알았네요.. 대형트럭차까지... 2050년까지 도로위에서 탄소중립 달성이라네여...
124,2022-06-23 08:59:36+00:00,qwe8896,부산 2050 탄소중립 실현을 위한 생활 속 작은 실천! '에너지홈닥터' (출처 : 부산광역시.. | 블로그) https://t.co/csAw5PQEXi
125,2022-06-23 08:49:27+00:00,dhchoi2010,"&lt;2050 탄소중립, 지금 당장! 나부터!&gt;

전 세계적으로 모든 생명체가 고통받고 있습니다.
그동안 물질만능주의, 경제제일주의만을 강조하며 쌓아온 우리의 죄악 때문이 아닐까 싶습니다. 이제는 실천하는 용기가 필요한 시대입니다.

2050 탄소중립은 ‘지금 당장, 나부터’ 실천해야 합니다. https://t.co/XlBbT8WCwI"
126,2022-06-23 04:14:18+00:00,hms903095,한국이 몇 년 전부터 선진국들로부터 기후 악당이라고 주목받았다. 개발도상국에 발전소 지어준다고. 억울한 측면도 있지만 2020년 9월 중국 시진핑이 ‘2060년 탄소중립’을 선언하면서 할 말이 없어졌다. 우리도 2050 탄소중립을 선언할 수밖에 없었다.
127,2022-06-22 12:47:07+00:00,a35782511,"기후변화대응실패로
경제적제앙이 벌써시작됐다
그러나 더 나빠지는걸 
막기위한 노력의 하나로 
탄소중립 2050을 말하기도한다
사람이살기위해 에너지를
안쓰고 생활할순없다
바람 태양 물등에서생산되는 에너지로는 문명사회를
불편하게할것이다
이미전세계가 익숙한 원전
사용안하는것은
바보짓이다"
128,2022-06-21 05:39:35+00:00,KVadosUR29LMMAf,국회입법조사처 “제로에너지건축물 활성화…2050 탄소중립 실현” https://t.co/zFhvIsRaK2 Lz9tD
129,2022-06-20 19:08:01+00:00,hotdealenjoy,국회입법조사처 “제로에너지건축물 활성화…2050 탄소중립 실현” https://t.co/nEgCkCjJhQ VV8wv
130,2022-06-20 17:53:31+00:00,perfectcrosss,국회입법조사처 “제로에너지건축물 활성화…2050 탄소중립 실현” https://t.co/C7ISuEatwj irBZf
131,2022-06-20 09:03:02+00:00,Qjt9bLr5CjXTtlI,"국립대구과학관, ｢2050 탄소제로시티｣ 특별전 개최 #대한민국청소년의회 #대한민국청소년의회기자단 #대구 #탄소 #탄소제로 #특별전 #기후위기 #탄소중립 #전시 #전시관  -&gt; 자세히보기https://t.co/CKgY098iNq https://t.co/TOKGKqQwac"
132,2022-06-20 07:36:01+00:00,hotdealenjoy,국회입법조사처 “제로에너지건축물 활성화…2050 탄소중립 실현” https://t.co/nEgCkCAMjQ s4LXm
133,2022-06-19 22:35:05+00:00,jesusokm7,"경남 기후도민회의, 2050 경남 탄소중립을 향한 최종 도민권고안 채택: 경상남도는 경남 기후도민회의의 지난 11개월간의 운영 결과를 공유하고, 2050 탄소중립 실현을 위한 최종 도민권고안을 채택하기 위한 마지막 전체회의를 18일 개최했다.경남 기후도민회의는 2050… https://t.co/sIBfX6tu1M"
134,2022-06-19 17:21:35+00:00,KVadosUR29LMMAf,"경남 기후도민회의, 2050 탄소 중립 실현 도민권고안 채택 https://t.co/Y4N1JrkTxf MH5DM"
135,2022-06-19 17:02:24+00:00,khs1029ha,"[정치]
국회입법조사처 “제로에너지건축물 활성화…2050 탄소중립 실현”
149
https://t.co/f5116w0i86"
136,2022-06-18 06:45:28+00:00,supermassive101,"2030년까지 온실 가스 배출량을 2018년 수준에서 40% 줄이고 2050년까지 탄소 중립에 도달하겠다고 약속. 

한국이 탄소 중립을 달성하기 위해 원자력과 재생 가능 에너지의 적절한 혼합을 위한 계획을 세울 것이라고 말함. https://t.co/jDZznv1ZKL"
137,2022-06-18 01:49:38+00:00,khs1029ha,"[사회]
경남 기후도민회의, 2050 탄소 중립 실현 도민권고안 채택
148
https://t.co/eoFgOdOi38"
138,2022-06-18 01:15:20+00:00,3162005,"경남 기후도민회의, 2050 경남 탄소중립을 향한 최종 도민권고안 채택  백삼석 기자 기자 https://t.co/f5U2fEv1q6"
139,2022-06-17 04:22:03+00:00,jesusokm7,"전주시, “5살 때 익힌 탄소중립 생활, 여든 간다”: 전주시가 2050 탄소중립도시 실현을 위해 미래세대에게 탄소중립의 중요성을 알린다. 시와 전주지속가능발전협의회, 전주기후환경네트워크는 이달부터 오는 9월까지 만 5세 유아들을 대상으로 기후위기의 심 https://t.co/dMHwJdmJTx"
140,2022-06-16 08:11:18+00:00,onehigh4,"현대건설기계, 2050년 국내외 전사업장서 탄소중립 달성한다 https://t.co/tRgTDanDly 1"
